CSTREN Line   6   3 1908.734000  0.000001  1  3    0.000000   6.495667   1   3   1   3  4.898e-01  1.000e-06  1.430e-06  15   4  1.437e+00
SCT      0.000e+00  4.239e-02  9.858e-02  1.766e-01  2.926e-01  4.837e-01  6.204e-01  7.263e-01  8.169e-01  8.588e-01  8.869e-01  9.112e-01  9.239e-01  9.335e-01  1.000e+00
SCUPS    7.966e-01  7.521e-01  6.310e-01  5.582e-01  5.186e-01  4.098e-01  2.824e-01  1.727e-01  8.225e-02  4.590e-02  2.588e-02  1.370e-02  9.541e-03  7.331e-03  1.430e-06
CSTREN Line   6   3 1906.683000  0.000001  1  5    0.000000   6.502647   1   4   1   4  4.904e-01  1.000e-06  1.000e-06  15   2  1.494e+00
SCT      0.000e+00  1.532e-02  3.745e-02  7.219e-02  1.347e-01  2.801e-01  4.376e-01  6.088e-01  7.955e-01  8.861e-01  9.396e-01  9.749e-01  9.873e-01  9.936e-01  1.000e+00
SCUPS    4.629e-01  4.580e-01  4.160e-01  4.050e-01  4.420e-01  4.800e-01  4.490e-01  3.810e-01  2.720e-01  1.920e-01  1.270e-01  6.610e-02  3.820e-02  2.130e-02  1.000e-06
CSTREN Line   6   3 977.020000  0.758300  1  3    0.000000  12.690100   1   5   1   5  1.003e+00  7.583e-01  3.149e+00  15   1  1.141e+00
SCT      0.000e+00  6.994e-02  1.573e-01  2.694e-01  4.187e-01  6.278e-01  7.541e-01  8.398e-01  9.046e-01  9.314e-01  9.478e-01  9.611e-01  9.675e-01  9.722e-01  1.000e+00
SCUPS    2.972e+00  2.988e+00  3.118e+00  3.116e+00  3.141e+00  3.229e+00  3.295e+00  3.350e+00  3.416e+00  3.430e+00  3.399e+00  3.316e+00  3.279e+00  3.237e+00  3.149e+00
CSTREN Line   6   3 685.513000  0.000001  1  5    0.000000  18.086430   1   9   1   9  1.407e+00  1.000e-06  2.290e-01  15   2  5.207e-01
SCT      0.000e+00  1.532e-02  3.745e-02  7.219e-02  1.347e-01  2.801e-01  4.376e-01  6.088e-01  7.955e-01  8.861e-01  9.396e-01  9.749e-01  9.873e-01  9.936e-01  1.000e+00
SCUPS    2.667e-01  2.680e-01  2.750e-01  2.780e-01  2.920e-01  3.140e-01  3.190e-01  3.120e-01  2.950e-01  2.830e-01  2.700e-01  2.550e-01  2.460e-01  2.400e-01  2.290e-01
CSTREN Line   6   3 386.203000  0.240700  1  3    0.000000  32.103565   1  13   1  13  2.340e+00  2.407e-01  3.569e-01  15   1  1.100e+00
SCT      0.000e+00  4.431e-02  1.036e-01  1.869e-01  3.126e-01  5.242e-01  6.773e-01  7.937e-01  8.866e-01  9.245e-01  9.467e-01  9.631e-01  9.706e-01  9.756e-01  1.000e+00
SCUPS    1.296e-01  1.278e-01  1.344e-01  1.298e-01  1.169e-01  9.436e-02  7.948e-02  7.374e-02  8.758e-02  1.116e-01  1.401e-01  1.755e-01  1.983e-01  2.175e-01  3.569e-01
CSTREN Line   6   3 385.043000  0.000035  1  3    0.000000  32.200260   1  15   1  15  2.340e+00  3.452e-05  1.370e-02  15   1  1.100e+00
SCT      0.000e+00  4.431e-02  1.036e-01  1.869e-01  3.126e-01  5.242e-01  6.773e-01  7.937e-01  8.866e-01  9.245e-01  9.467e-01  9.631e-01  9.706e-01  9.756e-01  1.000e+00
SCUPS    5.154e-02  5.281e-02  5.784e-02  5.977e-02  5.601e-02  4.541e-02  3.555e-02  2.644e-02  1.693e-02  1.226e-02  9.868e-03  9.033e-03  9.155e-03  9.492e-03  1.370e-02
CSTREN Line   6   3 361.686000  0.000001  1  5    0.000000  34.279697   1  20   1  20  2.509e+00  1.000e-06  7.750e-01  15   2  2.920e-01
SCT      0.000e+00  1.532e-02  3.745e-02  7.219e-02  1.347e-01  2.801e-01  4.376e-01  6.088e-01  7.955e-01  8.861e-01  9.396e-01  9.749e-01  9.873e-01  9.936e-01  1.000e+00
SCUPS    1.260e-01  1.260e-01  1.170e-01  1.170e-01  1.210e-01  1.280e-01  1.430e-01  1.840e-01  2.820e-01  3.790e-01  4.780e-01  5.890e-01  6.520e-01  6.970e-01  7.750e-01
CSTREN Line   6   3 324.413000  0.000011  1  3    0.000000  38.218201   1  23   1  23  2.792e+00  1.117e-05  1.600e-05  15   4  1.100e+00
SCT      0.000e+00  3.742e-02  8.835e-02  1.617e-01  2.766e-01  4.822e-01  6.411e-01  7.681e-01  8.732e-01  9.167e-01  9.421e-01  9.607e-01  9.689e-01  9.745e-01  1.000e+00
SCUPS    2.134e-01  1.959e-01  1.664e-01  1.328e-01  9.032e-02  4.113e-02  1.932e-02  8.492e-03  2.753e-03  1.197e-03  5.500e-04  2.395e-04  1.519e-04  1.103e-04  1.600e-05
CSTREN Line   6   3 322.574000  0.047420  1  3    0.000000  38.436092   1  25   1  25  2.810e+00  4.742e-02  6.750e-02  15   1  1.100e+00
SCT      0.000e+00  3.719e-02  8.784e-02  1.609e-01  2.754e-01  4.806e-01  6.397e-01  7.671e-01  8.727e-01  9.164e-01  9.419e-01  9.606e-01  9.689e-01  9.744e-01  1.000e+00
SCUPS    1.128e-01  1.058e-01  9.305e-02  7.981e-02  6.523e-02  4.881e-02  4.067e-02  3.608e-02  3.432e-02  3.544e-02  3.779e-02  4.150e-02  4.401e-02  4.671e-02  6.750e-02
CSTREN Line   6   3 308.440000  0.000001  1  5    0.000000  40.197446   1  41   1  41  2.932e+00  1.000e-06  2.550e-01  15   2  2.499e-01
SCT      0.000e+00  1.532e-02  3.745e-02  7.219e-02  1.347e-01  2.801e-01  4.376e-01  6.088e-01  7.955e-01  8.861e-01  9.396e-01  9.749e-01  9.873e-01  9.936e-01  1.000e+00
SCUPS    3.947e-02  3.890e-02  3.860e-02  3.730e-02  3.550e-02  3.650e-02  4.410e-02  5.990e-02  9.340e-02  1.250e-01  1.570e-01  1.930e-01  2.140e-01  2.290e-01  2.550e-01
CSTREN Line   6   3 310.170000  0.025150  1  3    0.000000  39.973244   1  42   1  42  2.933e+00  2.515e-02  3.430e-02  15   1  1.100e+00
SCT      0.000e+00  3.569e-02  8.448e-02  1.552e-01  2.670e-01  4.704e-01  6.306e-01  7.605e-01  8.691e-01  9.144e-01  9.407e-01  9.600e-01  9.685e-01  9.742e-01  1.000e+00
SCUPS    2.332e-02  2.387e-02  2.641e-02  2.731e-02  2.642e-02  2.396e-02  2.292e-02  2.293e-02  2.298e-02  2.287e-02  2.304e-02  2.380e-02  2.460e-02  2.546e-02  3.430e-02
